x,y,Clay,SOC,pH,CEC
9.64741,54.22813,4,42.4,6.06,11.5
9.6557,53.22169,0,386.9,5.68,109.8
9.65663,53.09589,2,33.9,5.46,5.5
9.6592,52.77242,1,21.7,3.9,2.2
9.66742,51.60465,10,14.4,5.62,6
9.67038,51.28051,12,63.7,3.89,9.1
9.68336,49.37449,26,16.6,6.29,14.1
9.68463,49.17665,36,21.3,6.89,19.2
9.68666,48.85284,27,26.1,5.37,16.9
9.61756,54.13818,4,23.2,5.33,5.7
9.63217,52.46676,4,21.4,5.24,5.1
9.6351,52.10732,17,28.6,5.44,8.7
9.64206,51.22647,15,30.3,4.41,7.5
9.64529,50.81301,25,35.3,5.67,18.4
9.64869,50.3635,36,47.9,5.47,28.3
9.65455,49.55425,39,14.9,6.83,20.5
9.65688,49.23051,21,15,7.36,14.8
9.66428,48.0972,18,10.2,6.28,9.2
9.66522,47.98907,28,45,6.87,29.1
9.58251,54.58733,12,21.1,6.46,10.8
9.61106,51.51403,12,53.5,6.4,10.9
9.61182,51.42417,17,80,3.94,10.1
9.61649,50.86685,9,26.2,4.46,5.9
9.61911,50.54321,30,37.2,7.54,31.8
9.63355,48.67276,55,54.2,6.39,41.1
9.63551,48.40286,30,37.4,7.13,33.6
9.63643,48.27692,28,26.4,7.52,25
9.6403,47.7547,20,22.5,5.93,11.5
9.56811,53.00591,4,40.1,5.6,10.6
9.56963,52.84398,8,28.4,6.37,8.7
9.60017,49.4462,42,23.3,7.83,30
9.51957,54.67707,9,19.1,6.47,9
9.5223,54.44338,5,95.1,4.82,19.3
9.52559,54.15583,38,161.3,4.99,23.1
9.5349,53.31117,3,41,5.66,10.2
9.54469,52.37654,7,13.5,6.95,8.6
9.55724,51.11839,5,55.9,3.7,8.7
9.56021,50.79484,9,14.7,6.48,7.4
9.56991,49.75182,27,22.3,7.5,19.8
9.57088,49.62571,19,9.1,8.07,11.9
9.57244,49.46404,38,39.6,6.23,26.1
9.53625,50.3631,49,57.8,7.09,34.3
9.46022,54.47905,6,24.9,6.22,13
9.46367,54.20951,0,349,4.03,31.5
9.4709,53.63442,44,53.8,5.21,18.9
9.47265,53.50864,5,24.5,6.39,6.6
9.47384,53.40078,6,26.4,6.61,9.2
9.47889,52.98748,6,36.5,6.16,6.9
9.48083,52.82541,6,22.1,5.17,4.1
9.4879,52.21461,12,20.2,5.01,4.9
9.49283,51.78326,16,29.4,4.32,4.8
9.49382,51.69335,12,31.9,4.23,6.6
9.49876,51.24392,23,52.5,4.17,11.1
9.50342,50.81246,7,18.9,4.96,5.9
9.50513,50.65066,13,18,6.88,9.4
9.51598,49.58975,46,21.5,7.55,26.5
9.52549,48.61841,43,41,6.39,24.4
9.52767,48.38447,28,45.2,6.9,40.3
9.53364,47.73663,26,31.1,7.37,24.9
9.43182,54.29921,11,24.6,4.86,7.9
9.43472,54.08356,7,15.3,6.06,6.1
9.43836,53.81399,27,15.9,6.99,18.6
9.46042,52.07066,17,38.6,4.05,8
9.4722,51.06405,25,19.8,7.32,18.9
9.47231,51.01053,30,20.3,7.51,22.7
9.41228,53.50834,3,19.9,5.71,3.4
9.45891,49.75132,10,14.7,6.46,10.3
9.46389,49.3017,30,9.1,7.34,14.7
9.46428,49.26575,31,20.6,6.85,17.9
9.47927,47.84436,16,15.7,6.09,9.8
9.40058,52.25021,17,13,7.57,13.7
9.40186,52.08837,10,12.2,7.17,8.2
9.41606,50.99187,21,12.8,5.62,12.4
9.42251,50.47046,41,57.5,5.31,18.5
9.43784,49.17567,29,25,6.78,23.5
9.44512,48.52802,41,70.4,7.25,35.5
9.3386,54.37065,58,109,5.05,34.3
9.34054,54.24484,0,316.3,4.19,35.2
9.36654,52.51957,2,93.4,5.64,8.5
9.38224,51.38717,44,87.8,6.83,61.4
9.3852,51.1715,17,22.4,6.9,15.6
9.38608,51.06335,26,25.3,7.28,21.7
9.39626,50.32657,40,35.3,5.71,29.3
9.40977,49.2295,18,11.6,6.4,10.8
9.41298,48.95965,16,14.4,5.07,8.3
9.41741,48.58189,25,30.7,6.34,18.1
9.42237,48.15004,28,172.4,6.74,85.9
9.30291,54.658,5,108.3,5.62,21.5
9.30956,54.26266,12,19.4,5.83,8.1
9.3102,54.2267,5,11.3,5.43,1
9.3175,53.77744,11,16.3,6.2,6.8
9.33026,52.96874,4,32.7,4.02,4
9.33269,52.80699,5,12.1,5.29,2.4
9.33543,52.64524,4,22.2,6.01,7.7
9.34846,51.74654,34,31.4,5.33,15.6
9.35895,51.02762,28,9.1,5.83,6.8
9.3608,50.86574,9,15.1,4.5,5.7
9.36203,50.77584,17,16.9,5.54,9.5
9.38004,49.40916,33,20.7,7.35,24.6
9.39792,47.95195,14,12.7,6.84,11.2
9.3175,51.87217,20,44.2,5.29,6.4
9.33419,50.7397,16,13,4.3,9
9.23831,54.80142,11,40.3,6.61,16.1
9.25934,53.63331,3,15,6.65,6.6
9.26766,53.14808,5,11.4,5.32,4.1
9.28253,52.24947,27,20.5,7.94,17.1
9.29831,51.24289,23,31,6.11,19.7
9.30352,50.88336,10,15.6,5.92,6.3
9.30746,50.63166,21,41.9,6.01,27.5
9.30801,50.5957,23,30.7,6.49,19.8
9.30984,50.46985,27,36.2,5.35,11.2
9.3254,49.30019,28,18.1,7.72,18.8
9.33256,48.85128,36,17.7,6.97,19.4
9.33345,48.77932,33,25.5,7.34,18.7
9.33901,48.36554,25,23.2,7.21,20.1
9.17931,54.63934,1,16.2,5.2,3.7
9.18331,54.44161,5,18.9,5.52,4.4
9.20117,53.50691,3,21.1,5.2,4.6
9.20625,53.23756,2,67,4.55,6.6
9.21888,52.53668,4,10.3,5.24,2.9
9.22473,52.21301,17,15,5.06,4.8
9.22647,52.10531,12,79,3.55,11.4
9.2274,52.05139,14,14.8,6.99,12.5
9.22795,52.01546,22,20.7,4.8,9.3
9.22925,51.94355,16,16.7,6.42,9.4
9.24543,50.97288,3,11.9,5.67,2
9.24705,50.8111,8,9.4,6.33,6.7
9.25321,50.48748,27,38.5,5.29,14.9
9.25619,50.32535,17,18.4,6.44,13.5
9.26575,49.67833,14,14.9,5.96,7.6
9.28705,48.22121,45,32.8,6.71,30.5
9.29455,47.68135,32,37.2,7.75,28.6
9.14543,54.78285,6,37.6,5.47,4.4
9.16831,53.65067,0,423.9,3.89,38.8
9.1915,52.46461,24,25.7,7.76,4.7
9.21817,50.90079,21,17.1,7.4,14.3
9.13514,53.79424,39,39.8,5.81,16.5
9.16303,52.3745,0,205.3,3.94,18.1
9.16806,52.10494,12,98.9,3.84,12.8
9.18375,51.2421,15,13.9,7.22,13.2
9.21445,49.42614,29,34.3,5.54,8.9
9.22214,48.94051,26,18.9,7.56,18.8
9.11273,53.41665,3,54.3,5.47,13.3
9.11935,53.09318,7,99.5,5.11,27.4
9.12973,52.57206,16,13,6.66,13.1
9.15668,51.15202,15,14.8,6.3,8.5
9.16261,50.82848,19,14.9,6.81,13
9.16841,50.50488,24,27.2,5.9,17.5
9.169,50.46892,27,47.3,5.22,12.5
9.19103,49.17452,18,14.3,7.81,14.8
9.05802,54.53061,3,20.9,6.02,4.7
9.09482,52.84137,13,31.9,6.67,15
9.10465,52.35611,7,54.7,4.29,4.2
9.11537,51.81694,11,10.2,6.42,8.3
9.13087,51.00805,19,18.7,4.49,7.6
9.13595,50.7384,25,26.7,4.98,13.4
9.14635,50.16305,19,14.1,5.73,10.6
9.14828,50.03754,15,14,6.31,8
9.18383,47.9324,22,16.3,6.62,10.4
9.18582,47.82458,13,10.9,6.57,9.4
9.04658,53.68576,4,104.9,4.47,12.2
9.07454,52.39185,15,14,5.96,11.3
9.07855,52.23015,14,21,7.46,13.3
9.07941,52.1582,15,19,5.59,9
9.08345,51.96049,18,15.7,7,11.8
9.0877,51.74479,32,35.1,6.55,21.9
9.09323,51.4752,35,20.4,7.72,19.5
9.09632,51.31347,13,106,3.67,12.5
9.10063,51.0977,23,28.9,4.32,13.4
9.10583,50.82808,19,14.8,6.17,13.3
9.10889,50.66626,28,21.4,5.99,24.8
9.113,50.45052,19,17.1,6.22,11.7
9.12035,50.05494,14,8.7,5.82,8.5
9.12381,49.89352,17,8.4,6.62,10.4
9.13493,49.2457,33,10.4,7.68,20.5
9.03543,52.84091,7,31.1,5.23,5.5
9.03892,52.67914,3,10.2,5.68,4.5
9.09758,49.76707,5,11.1,5.65,2.6
8.99327,53.37976,0,415.9,4.06,38.9
8.99408,53.34382,0,429.8,4.04,57.3
9.00813,52.73281,6,28.2,6.84,11.5
9.01264,52.53516,7,12.8,6.62,8
9.01717,52.33737,9,17.8,5.35,4.9
9.03788,51.36694,17,20.1,4.84,8.3
9.04728,50.9175,13,19.8,5.45,8.2
9.04797,50.88154,9,56.7,4.45,7.2
9.0538,50.59389,23,27.8,5.81,16.5
9.08136,49.17331,10,7.9,6.7,7.6
8.96965,53.10996,11,104.9,5.03,22.2
9.05002,49.38862,13,13.1,6.79,8.2
9.05602,49.06517,26,12.9,7.65,18.5
9.07713,47.93174,35,28.1,6.37,19
8.89638,54.79887,5,19.3,5.92,6.7
8.90168,54.6012,25,14.9,7.7,14.4
8.90787,54.36759,48,47.1,6.24,26.8
8.93155,53.39667,7,27.5,5.73,5.1
8.93802,53.18158,0,284,4.66,39.8
8.95447,52.49868,14,76.4,5.35,16
8.9603,52.26532,13,24.6,6.36,9
8.97133,51.77979,0,216.1,3.72,14.4
8.97231,51.72591,10,121,3.76,10.4
8.99036,50.91701,17,25.3,6.54,15.6
9.0051,50.23389,31,4.3,6.59,18.2
9.03979,48.48928,25,24.7,7.42,19.9
9.049,48.00348,39,32.7,7.23,23.5
8.91282,53.0017,18,19.9,6.37,14.3
8.93376,52.139,12,16.2,5.36,4.9
8.94895,51.49195,10,21.9,4.06,6
8.95216,51.33053,15,14.2,6.64,11.5
9.0142,48.41709,44,45.8,7.45,28.9
8.87492,53.30684,13,49.7,5.22,9.5
8.90761,52.01293,10,13.1,6.83,11
8.91064,51.88711,13,12.6,6.89,10.5
8.91712,51.61749,42,29.2,6.7,23.7
8.91847,51.56364,27,32.4,4.28,6.1
8.92686,51.20411,16,71.6,4.29,11.8
8.938,50.71874,22,11,7.12,15.3
8.94144,50.59285,24,20.8,5.9,19.3
8.95947,49.74786,20,10.2,7.58,14.9
8.97014,49.26249,13,14.1,7.44,13.1
8.97652,48.93853,18,13,8.03,14.7
8.99293,48.12894,25,32,5.53,11.7
8.83325,53.73785,36,49,5.39,20.2
8.85591,52.89325,8,37.6,5.55,8.6
8.86755,52.44398,5,29.3,5.63,8.5
8.86874,52.40808,4,15.7,5.29,4.5
8.90037,51.11397,21,36.6,4.61,10.6
8.9155,50.4668,32,15.5,7.6,25.8
8.91918,50.30502,23,13.7,6.74,13.4
8.81244,53.39612,4,106,5.31,10
8.87444,51.00584,14,14.3,4.19,6.7
8.87835,50.84405,12,10.6,7.15,10.1
8.89366,50.19684,23,17.2,7.35,17.4
8.93048,48.54224,39,22.2,7.88,23.7
8.73875,54.86928,31,30.6,5.31,17.3
8.78557,53.28778,7,23.5,5.26,5
8.78781,53.19806,54,180.3,5.43,58.1
8.79252,53.03644,36,32.7,6.31,25.6
8.82487,51.83239,2,90.1,3.86,6.7
8.82997,51.63466,29,16.8,6.6,12.1
8.86204,50.34042,27,16.5,7.49,18.6
8.86735,50.12466,19,22.6,7.31,18.3
8.88985,49.1536,27,10.9,7.6,17.5
8.89347,48.99176,39,18.6,7.61,21.4
8.89704,48.82982,29,11.6,7.78,21.6
8.91962,47.78629,13,9.8,6.41,7.4
8.74498,53.64707,0,368.1,4.03,46
8.75908,53.16188,23,114,5.22,23.5
8.76832,52.83843,14,75.2,5.32,19.9
8.79914,51.70626,49,57.3,7.42,37.6
8.72015,53.46705,5,30.1,5.49,6.6
8.75296,52.33496,6,13.7,6.75,7.9
8.7566,52.20918,7,10.4,6.75,6.8
8.76442,51.92168,52,43.4,4.55,28.2
8.78712,51.07688,13,21.2,4.45,7.8
8.79453,50.78921,8,49.4,4.36,9
8.79872,50.62747,35,16.8,7.04,35.4
8.80375,50.42973,31,22.1,6.79,19
8.81896,49.81839,16,12.7,7.5,12.9
8.83254,49.26093,15,14,7.96,12.9
8.86584,47.80376,24,12.9,7.58,16.5
8.72928,52.13694,10,9.8,7.3,9.5
8.77747,50.35752,28,16.1,6.96,18.4
8.65879,53.50235,0,254.3,4.33,33.6
8.68201,52.74763,6,23,5.83,6.7
8.68352,52.6937,4,36.4,5.62,11.1
8.69201,52.42405,4,19.5,5.21,3.4
8.71307,51.68733,28,13.7,7.47,18.6
8.72115,51.4002,17,40.7,4.76,7.8
8.7256,51.23805,32,65.6,5.05,14.1
8.72656,51.20209,27,23.6,6.28,9.2
8.72853,51.13008,23,25.1,4.88,9.5
8.731,51.04032,18,14,7.12,11.2
8.7354,50.87853,9,8.8,7.02,6.9
8.73976,50.71667,12,18.1,5.59,6.9
8.74337,50.59111,16,13.5,6.41,12.1
8.74603,50.48307,25,17.9,6.91,18.1
8.76351,49.83565,19,12.9,6.99,15.5
8.79631,48.4869,15,10.2,5.27,8.3
8.65624,52.62154,3,60.5,5.01,13.5
8.71984,50.41082,28,20.2,7.29,23.3
8.60496,53.30401,0,325,4.67,35.4
8.6493,51.88448,7,26.9,5.5,5.4
8.65411,51.72266,4,25.1,5.54,6.7
8.67297,51.07561,18,37,4.16,9.3
8.7268,49.13399,17,12.4,7.91,15
8.74233,48.48623,29,27,7.5,22.9
8.61302,52.11771,15,12.1,7.28,10.7
8.61802,51.95595,3,24.4,4.29,2.1
8.64705,50.98541,21,24.1,5.41,9.5
8.64807,50.9495,16,16.5,4.23,7.4
8.65277,50.7877,23,27.6,4.69,11.8
8.67014,50.17649,25,23.3,6.9,18.1
8.69654,49.20549,25,26.6,6.51,23.9
8.70047,49.04392,27,23,7.77,20.1
8.57288,52.45864,7,20.7,6.02,9
8.59182,51.86579,4,21,5.55,6.7
8.60833,51.32661,29,124.9,3.81,19.7
8.66717,49.27711,23,23.4,7.78,22.6
8.52117,53.12327,0,429.7,4.55,97.5
8.53337,52.76389,3,10.3,6.49,6.3
8.54936,52.2789,15,13.7,6.29,9.1
8.58017,51.30827,22,117.1,3.86,12.9
8.58516,51.14654,21,43.4,4.7,7.3
8.59876,50.69715,20,22,5.92,13.2
8.60142,50.60727,17,19.7,5.48,10.4
8.60357,50.53535,25,16.4,7.4,15.4
8.63259,49.52845,20,16.6,6.8,16.4
8.66772,48.23347,45,37.9,7.46,34.5
8.49567,52.99712,6,28.9,4.49,4
8.507,52.67449,4,18.9,5.74,3.8
8.45242,53.37408,27,26.3,5.26,13.8
8.45952,53.17644,34,46.7,5.34,21.6
8.492,52.24206,10,13.6,6.29,8.8
8.5094,51.7209,3,13.9,5.8,3.7
8.5188,51.43342,29,115.6,3.78,16.5
8.52515,51.23565,24,73.7,4.57,9.2
8.53935,50.78632,29,22.6,5.87,10
8.57952,49.45593,32,28.8,7.63,20.1
8.58419,49.29408,6,7.3,6.3,7.6
8.62462,47.83688,40,34.6,7.31,31
8.44383,52.78074,6,38.4,4.93,7.2
8.56355,49.05998,15,14.5,7.63,15.5
8.58208,48.41235,52,66.9,7.36,38.1
8.3917,53.39127,46,79,5.3,26.1
8.42328,52.5288,5,43.1,5.93,14.8
8.42712,52.42101,10,11.2,5.49,6.9
8.46066,51.45061,31,66.7,5.16,9.8
8.4714,51.12717,29,167.3,3.59,15.8
8.51285,49.83284,22,12.4,7.86,15
8.51559,49.74291,26,9.7,7.59,15.5
8.53994,48.93361,22,11.5,6.8,14.4
8.56334,48.12421,21,36.7,7.3,26.6
8.56994,47.89027,27,22.7,7.93,17.3
8.40034,52.34875,17,31.9,6.03,18.2
8.42319,51.70184,36,20.2,7.69,27.4
8.46137,50.56953,23,17.6,6.96,14.8
8.48893,49.70659,15,8.9,7.24,11.7
8.50399,49.22105,4,10.9,6.11,6
8.53127,48.30377,25,12.6,7.86,20.3
8.53749,48.08787,29,21,7.82,20.7
8.33508,53.30061,0,302.6,4.98,28.3
8.37157,52.33034,11,33.7,3.64,7.6
8.38329,52.00691,3,44.9,3.68,4.9
8.42714,50.74887,20,45.5,6.6,30.3
8.5194,47.79991,28,31,7.48,18
8.3072,53.2463,11,98.8,5.15,15.9
8.31352,53.08459,4,49.2,4.82,4.3
8.33353,52.56354,0,393,5.19,90.3
8.35024,52.11436,11,17.9,5.46,6.8
8.36208,51.79087,4,9.9,5.5,3.4
8.38635,51.10799,41,47.5,3.83,10.8
8.39752,50.78447,27,35.3,4.39,15.5
8.43532,49.6519,27,13.7,7.76,24.2
8.44448,49.3642,23,13,7.85,18.3
8.48439,48.06915,33,6.6,6.76,22.9
8.27435,53.31774,51,49,6.02,31.4
8.33049,51.86232,4,27.2,6.54,10.5
8.36165,50.99973,26,44.8,4.35,8.4
8.40582,49.70543,35,23.3,7.78,31.6
8.41643,49.38179,6,6.3,5.52,3.9
8.42163,49.21997,18,11.6,8.06,17.4
8.44323,48.5365,14,28.5,7.16,15.3
8.25887,52.95797,4,39.1,5.08,5.7
8.31513,51.50256,33,25.2,7.35,21
8.32665,51.17909,26,24.1,7.1,14.1
8.32997,51.08918,27,44.3,3.9,8.9
8.38294,49.56121,31,20.3,7.74,20.8
8.38586,49.47129,39,15.8,7.9,26.7
8.44452,47.61857,29,30.6,7.05,24.8
8.24721,52.50839,9,139.5,4.96,36.4
8.32602,50.40577,23,23.2,5.76,15.7
8.4017,48.13998,15,33.7,5.2,7.1
8.41683,47.65418,34,37.7,6.95,33.1
8.21048,52.6876,3,12.8,6.82,6.1
8.22205,52.40012,2,16,5.17,2.9
8.22497,52.32827,11,31.6,5.78,9.9
8.22878,52.2387,4,11.2,7.46,8.3
8.22991,52.2025,15,18.8,7.57,15.9
8.24165,51.91511,3,20.7,4.82,5.3
8.2478,51.75326,20,19,7.63,17.8
8.26604,51.26806,23,27.3,4.8,7.8
8.30889,50.06417,27,14.2,7.54,17.8
8.31893,49.81213,21,20.6,8.08,20.1
8.32144,49.74021,17,16.7,7.97,12.7
8.17723,52.77699,6,28.4,5.03,7.1
8.24158,51.15981,23,37.9,5.44,7.5
8.28921,49.86564,32,13.9,8.29,22.5
8.36528,47.59942,34,44.8,7.25,31.9
8.12355,53.33348,6,51.3,5.21,10.6
8.15586,52.57891,4,11.4,5.75,2.7
8.1759,52.0938,5,12.4,6.21,4.9
8.17809,52.03992,3,27.2,3.62,4
8.18964,51.77035,14,18.5,5.59,11.3
8.1975,51.55473,15,15,7,11.1
8.20177,51.44691,29,146.4,4.36,15.3
8.21019,51.23122,22,23.5,5.62,9.7
8.25881,49.93712,21,12.6,8.03,16.3
8.26273,49.82927,45,17.6,8.28,27
8.2685,49.66746,22,13.4,7.99,18
8.28756,49.12802,9,11.1,7.24,8.1
8.32939,47.88688,23,41.2,7.13,30.2
8.12936,52.50659,5,11.7,5.52,5.6
8.13618,52.34489,6,60.5,3.84,5.4
8.16785,51.64408,14,12.4,7.08,12.3
8.30683,47.76054,37,31.4,6.62,20.3
8.10079,52.48814,6,31.5,6.3,11.1
8.12132,52.00295,9,16.9,5.66,6.9
8.13111,51.76928,47,40.8,6.44,29.4
8.14769,51.35594,20,46.6,4.84,9.7
8.16576,50.90682,20,28.7,4.79,8.4
8.19234,50.22388,19,27.4,5.43,7.1
8.20917,49.77445,22,14,8.05,16.1
8.21644,49.5767,25,12.3,8.15,17.4
8.22239,49.41487,20,21.5,7.57,18.1
8.23278,49.12715,11,7.2,6.01,4.4
8.03724,53.23934,13,49.3,5.73,20
8.05226,52.91884,2,23.7,4.99,3.4
8.06659,52.59548,3,17.1,5.51,3.9
8.09264,51.94875,4,31.3,7.25,14.4
8.10138,51.78669,28,20.1,7.69,19.4
8.10444,51.751,25,21,6.35,17.4
8.18479,49.68414,21,18.2,7.77,16.9
8.25408,47.74173,19,29.5,5.77,10.8
8.0044,53.3136,3,30.7,4.34,3.9
8.06495,51.96607,3,14.5,5.24,5.2
8.08528,51.481,23,52.7,4.45,12.2
8.09198,51.3193,25,27.9,5.32,10.2
8.09651,51.21152,23,124,3.7,17.6
8.11839,50.67232,30,55.9,5.74,19.7
8.15022,49.86348,43,18.7,7.51,26.5
8.16053,49.59379,28,42.3,8.01,27.7
7.96502,53.5107,26,11.2,6.52,14.6
7.98366,53.11549,7,81.4,5.04,12.4
7.98783,53.02566,4,26.2,6.18,6.5
8.0173,52.37891,10,22.2,3.77,5.7
8.02925,52.10937,2,26.1,4.91,3.4
8.0363,51.94772,2,16.2,5.62,6.4
8.06653,51.24701,24,126.4,3.5,16.8
8.07981,50.92347,24,27.3,4.91,6.9
8.16001,48.87408,22,17.8,7.72,16.8
8.20277,47.68684,14,25.9,6.04,9.8
7.92013,53.20495,7,33.6,4.64,5.2
7.93845,52.80906,7,20,5.65,4.6
7.94604,52.64737,9,45.3,3.86,7.7
7.95771,52.3959,16,20.8,6.38,13.6
7.97251,52.07249,5,17.9,6.72,6.5
7.97419,52.03654,3,13.5,6.79,5
7.98697,51.74913,38,36.1,7.75,35.3
7.99724,51.51551,14,13.4,7.08,12.2
8.01519,51.10221,24,82,3.93,13.9
8.03582,50.617,24,36.3,5.13,11.7
8.04394,50.41927,19,14.2,7.37,14.7
8.06533,49.89802,26,13,8.18,18.6
8.09723,49.08898,27,14,7.37,20.1
7.9701,51.47908,17,15.2,7.03,12.1
8.04559,49.69981,31,13.6,7.94,22.3
7.83904,53.61641,31,47.7,6,22.7
7.85531,53.29306,0,442.1,4.67,94
7.86159,53.16732,2,21.5,5.02,5.2
7.8852,52.68227,9,116.3,4.85,16.8
7.89302,52.52063,5,12.7,6.27,5.6
7.90239,52.32295,7,83.6,5.49,22.6
7.90576,52.25115,10,15.3,6.09,3.2
7.91334,52.08944,3,16.3,5.67,4.9
7.92087,51.92774,14,9.6,6.59,10.5
7.97544,50.70587,25,50.5,5.17,8.3
7.98928,50.38242,16,14.3,7.2,12.4
8.04252,49.08805,21,13.7,7.64,16.6
8.08284,48.04486,19,58.9,4.66,6
7.8107,53.57993,41,50.7,6,24.1
7.83526,53.09494,3,37.8,5.42,7.9
7.86443,52.5021,20,19.3,5.23,14.4
7.89513,51.85538,12,12.4,6.25,9.2
7.91746,51.37025,26,18.6,6.38,13.2
7.91994,51.31635,20,84.4,3.94,17.9
7.92721,51.15464,16,27.3,5.31,8.4
7.8181,52.8429,3,20.5,5.68,4.7
7.81988,52.80697,7,77.4,4.87,13.2
7.91001,50.90256,21,73.3,4,9.7
7.91723,50.7408,23,50.2,4.94,9.4
7.93314,50.38136,19,21.5,5.49,11
7.95405,49.89607,43,18.5,7.76,24.6
7.83288,51.94416,18,25.1,4.57,10.9
7.84993,51.58483,14,13,7.1,13.7
7.87091,51.13562,26,51.2,4.62,11.6
7.90021,50.48869,22,24.2,5.44,20.2
7.91449,50.16517,29,37.7,6.26,10.9
7.93009,49.8057,42,16.7,7.73,28
7.78418,52.33884,10,38.7,5.9,10.1
7.83391,51.31478,20,30.2,6.48,14.3
7.83895,51.20696,19,30.2,5.67,11.9
7.87823,50.3442,23,29.6,5.97,12.6
7.99332,47.59319,20,16.5,5.8,9
7.73652,52.69755,4,28,3.73,4.8
7.74027,52.62569,3,19.8,5.11,5.4
7.74488,52.53589,9,20.2,4.14,8.5
7.74852,52.46393,3,17,6.18,5.7
7.75032,52.42808,3,23.9,5.2,7.1
7.75851,52.26643,9,32.2,5.3,9.7
7.76487,52.14069,2,46.3,3.82,6
7.79307,51.56579,16,22.4,7.6,15.1
7.92829,48.54605,15,12,7.15,11.9
7.96605,47.61068,26,30.8,4.98,10.8
7.66569,53.46937,7,56,5.05,10.3
7.73379,52.17606,2,14,5.8,4.4
7.76606,51.52931,12,13.6,6.53,9.5
7.91168,48.2938,18,21.6,5.34,10.9
7.62562,53.64838,5,22.2,4.62,4.4
7.63658,53.45082,0,304,4.56,60.6
7.6438,53.32453,4,45.3,4.96,8
7.70548,52.15762,3,10.2,5.32,4.4
7.71833,51.90601,5,10.7,6.38,3.6
7.7662,50.93581,22,41.9,4.97,7.1
7.77561,50.73816,16,54.5,4.84,7.6
7.79839,50.253,26,16.1,7.01,16.1
7.81492,49.89349,32,17.1,6.64,17.2
7.82042,49.76759,21,14.8,7.53,14.1
7.64398,52.76766,3,19.9,4.3,5
7.65264,52.60602,3,25.6,6.99,12.1
7.66687,52.33661,5,29.1,3.75,2.8
7.74319,50.82764,24,27.9,5.63,9.2
7.88486,47.64517,29,28.2,5.16,8.5
7.59255,53.16226,23,155.7,5.9,31.5
7.60326,52.9646,2,24,5.75,6.7
7.61039,52.83895,4,37.1,4.84,7.9
7.65084,52.0846,4,15.1,5.72,4.4
7.65367,52.03064,7,19.8,5.75,8
7.66397,51.83302,18,12.8,6.49,12.5
7.67591,51.59947,14,23.2,7.06,14
7.70487,51.02456,32,145,3.47,18
7.71106,50.89874,19,94.9,4.14,11.5
7.71638,50.79095,19,24.4,4.26,7.8
7.77243,49.60476,21,12.5,4.85,8.2
7.77425,49.56886,25,17.3,5.5,12.3
7.837,48.14836,16,12.5,7.86,12.4
7.59064,52.65873,6,18,6.09,8.2
7.60976,52.33638,2,20.7,6.19,7.6
7.62548,52.01207,5,15.6,5.32,3.1
7.6591,51.36538,17,74.8,7.23,34.3
7.70215,50.5029,37,30.8,5.06,11.3
7.8341,47.5904,17,15,6.92,12.8
7.65605,50.8617,20,30.5,6.1,12.1
7.6704,50.57421,22,28,5.47,9.5
7.80581,47.62558,26,21.5,7.88,20.2
7.49141,53.35799,6,159.4,5.22,29.8
7.51913,52.87308,4,20.4,4.68,4
7.5446,52.42405,2,13.2,6.17,5.3
7.55549,52.22645,2,19,5.84,5.5
7.61558,51.0947,20,40.8,6.01,14.6
7.63222,50.77129,17,24.2,5.66,9.9
7.78162,47.57111,24,22.6,6.08,16.5
7.45536,53.46516,5,19.3,5.57,2.9
7.47723,53.08799,0,500.3,4.66,75.9
7.52034,52.33358,4,77.7,3.9,7.1
7.53231,52.11811,16,42.2,7.11,24.9
7.55569,51.687,13,17.8,7.55,14.6
7.66284,49.58461,21,16.9,6.33,11.4
7.73765,47.96629,50,35.1,7.02,36.4
7.41731,53.59021,5,48.8,5.9,11.2
7.42709,53.42859,5,31.8,5.08,7.9
7.4797,52.53055,5,22,6.08,7.4
7.50704,52.0456,19,23.5,5.64,15.6
7.51302,51.93783,9,13.2,6.15,8
7.52187,51.77615,19,15.8,6.89,11.1
7.55674,51.12936,20,32.1,4.03,11.6
7.56803,50.91381,21,62.8,3.95,8
7.63347,49.61995,32,16.5,6.66,17.8
7.71412,47.89382,17,28.2,5.18,8.8
7.4335,52.81731,2,12.1,6.32,2.8
7.48909,51.84737,22,14.7,7.26,17.5
7.41026,52.70891,3,24.7,5.64,6.5
7.41978,52.54727,6,20.2,6.37,7.8
7.42184,52.51137,4,17.2,5.79,6.2
7.42393,52.47544,3,13.4,6.47,5
7.44057,52.18806,2,21.3,5.82,5.9
7.50155,51.09223,24,105.7,4.3,13.2
7.50353,51.05634,19,30.1,5.72,10.8
7.5189,50.7689,16,33.9,5.44,10.2
7.57754,49.63658,20,9.4,7.06,13.1
7.58084,49.56486,22,26.9,5.77,12.3
7.65079,48.10851,12,15.6,7.76,10.4
7.47008,51.14557,17,41.9,4.84,5.8
7.3158,53.2823,51,62.8,5.53,21.2
7.33579,52.95905,3,20.8,5.48,6
7.34998,52.72559,3,31,5.53,7.2
7.37256,52.34843,2,15.6,6.35,7
7.37469,52.3125,6,27.9,5.54,8.3
7.38416,52.15088,7,15.3,6.74,10.8
7.40093,51.86348,32,19.4,7.29,26.8
7.4073,51.75553,14,13.2,6.86,12.5
7.41233,51.66584,7,32.1,3.68,6.5
7.4524,50.94731,18,30.5,6.11,10.8
7.46415,50.73174,25,28.3,5.59,11.3
